ticket_id,client_id,technician_id,category,priority,opened_at,closed_at,status,summary
3674,33,5,Network,Critical,2024-09-17 07:07:48,2024-09-17 07:34:38,Closed,DNS resolution failing
3675,13,1,Network,Low,2024-09-15 10:26:34,2024-09-18 12:42:05,Closed,VPN will not connect
3676,34,7,Software,High,2024-09-30 17:58:42,2024-09-30 19:18:15,Closed,License activation error
3677,11,1,Network,High,2024-09-26 10:32:07,2024-09-27 06:41:24,Closed,VPN will not connect
3678,35,8,Hardware,Low,2024-09-22 14:41:23,2024-09-30 14:14:58,Closed,Monitor flickers after sleep
3679,39,2,Software,Low,2024-09-18 10:49:52,2024-09-19 06:40:07,Closed,Browser extension breaks portal
3680,14,5,Network,High,2024-09-02 11:19:05,2024-09-02 18:48:14,Closed,VPN will not connect
3681,37,5,Network,Low,2024-09-03 13:39:40,2024-09-04 01:36:43,Closed,Switch port down
3682,1,7,Software,Medium,2024-09-14 12:07:05,2024-09-15 10:10:42,Closed,PDF reader missing
3683,31,8,Accounts,Low,2024-09-10 08:58:25,2024-09-17 18:29:54,Closed,Shared mailbox access
3684,31,2,Software,High,2024-09-13 15:37:46,2024-09-13 16:18:52,Closed,Browser extension breaks portal
3685,25,3,Software,Medium,2024-09-23 13:00:08,2024-09-23 20:36:47,Closed,Excel crashes on open
3686,40,2,Software,High,2024-09-23 13:22:57,2024-09-23 17:16:41,Closed,Browser extension breaks portal
3687,24,1,Network,Medium,2024-09-03 14:45:40,2024-09-04 19:03:49,Closed,Guest network open to staff VLAN
3688,20,4,Software,Medium,2024-09-25 17:18:52,2024-09-26 04:20:09,Closed,Update failed to install
3689,36,7,Hardware,High,2024-09-12 17:59:25,2024-09-12 18:34:26,Closed,Monitor flickers after sleep
3690,12,7,Network,Low,2024-09-17 11:11:51,2024-09-17 19:51:28,Closed,DNS resolution failing
3691,24,6,Network,Medium,2024-09-16 17:36:28,2024-09-16 18:45:00,Closed,DNS resolution failing
3692,11,2,Software,Critical,2024-09-20 17:53:55,2024-09-21 02:20:52,Closed,Excel crashes on open
3693,2,6,Hardware,Medium,2024-09-24 08:45:40,2024-09-24 14:51:51,Closed,Docking station not detected
3694,5,5,Hardware,Medium,2024-09-03 07:49:19,2024-09-05 11:15:59,Closed,Laptop will not power on
3695,7,2,Hardware,Medium,2024-09-17 16:51:47,2024-09-19 22:47:18,Closed,Keyboard keys unresponsive
3696,14,2,Network,Medium,2024-09-30 07:00:25,2024-10-01 10:59:24,Closed,VPN will not connect
3697,37,1,Network,High,2024-09-13 14:08:08,2024-09-13 14:33:21,Closed,Wi-Fi drops in back office
3698,11,3,Accounts,Medium,2024-09-11 07:32:35,2024-09-12 00:28:04,Closed,New hire account setup
3699,19,6,Software,Medium,2024-09-13 16:51:03,2024-09-14 16:01:07,Closed,Update failed to install
3700,18,3,Accounts,Low,2024-09-26 11:22:40,2024-09-29 05:29:56,Closed,Shared mailbox access
3701,18,2,Network,Medium,2024-09-10 17:45:31,2024-09-15 14:11:51,Closed,Wi-Fi drops in back office
3702,33,5,Software,Medium,2024-09-19 15:12:56,2024-09-20 00:19:49,Closed,Email client stuck offline
3703,31,4,Hardware,Medium,2024-09-04 08:27:43,2024-09-05 03:27:26,Closed,Monitor flickers after sleep
3704,7,5,Hardware,High,2024-09-30 09:25:59,2024-09-30 19:42:49,Closed,Monitor flickers after sleep
3705,20,4,Hardware,High,2024-09-08 07:27:15,2024-09-08 07:39:35,Closed,Keyboard keys unresponsive
3706,40,1,Software,High,2024-09-27 16:54:59,2024-09-28 01:18:52,Closed,Email client stuck offline
3707,9,1,Software,Medium,2024-09-09 18:46:49,2024-09-10 18:33:14,Closed,Email client stuck offline
3708,13,7,Security,Low,2024-09-10 16:10:27,2024-09-11 06:46:25,Closed,Firewall rule review
3709,1,3,Hardware,High,2024-09-17 10:44:37,2024-09-17 12:36:28,Closed,Printer jams on every job
3710,40,1,Network,Medium,2024-09-01 18:40:40,2024-09-03 06:20:01,Closed,Slow file share access
3711,37,8,Network,High,2024-09-05 12:46:40,2024-09-05 20:29:59,Closed,Switch port down
3712,24,8,Accounts,Low,2024-09-27 11:28:27,2024-09-27 14:39:04,Closed,Group membership change
3713,19,7,Security,High,2024-09-20 14:22:54,2024-09-21 02:49:39,Closed,Password reset after compromise
3714,2,6,Software,Medium,2024-09-05 07:33:20,2024-09-05 09:18:30,Closed,Email client stuck offline
3715,25,7,Software,Low,2024-09-02 17:17:03,2024-09-06 04:02:23,Closed,License activation error
3716,26,6,Accounts,Medium,2024-09-06 09:47:46,2024-09-08 05:58:37,Closed,Password reset request
3717,32,6,Accounts,High,2024-09-19 07:03:46,2024-09-19 10:44:39,Closed,New hire account setup
3718,18,7,Hardware,Medium,2024-09-07 09:15:57,2024-09-07 20:55:45,Closed,Monitor flickers after sleep
3719,1,6,Network,Medium,2024-09-15 16:43:10,2024-09-16 02:41:21,Closed,VPN will not connect
3720,19,5,Hardware,Medium,2024-09-26 16:09:15,2024-09-28 15:57:12,Closed,Monitor flickers after sleep
3721,37,6,Software,Low,2024-09-08 16:23:52,2024-09-10 08:16:04,Closed,Update failed to install
3722,34,4,Software,Medium,2024-09-20 16:36:46,2024-09-20 22:11:59,Closed,Email client stuck offline
3723,1,7,Software,High,2024-09-10 10:38:07,2024-09-10 11:09:51,Closed,Excel crashes on open
3724,36,4,Software,Low,2024-09-11 09:22:09,2024-09-11 16:29:40,Closed,License activation error
3725,39,7,Accounts,Low,2024-09-20 13:55:02,2024-09-21 21:27:06,Closed,Terminated user offboarding
3726,13,3,Security,Medium,2024-09-07 11:56:38,2024-09-08 19:20:16,Closed,Phishing email reported
3727,33,3,Software,High,2024-09-20 10:31:17,2024-09-21 10:29:11,Closed,Email client stuck offline
3728,22,7,Software,Low,2024-09-30 12:32:27,2024-10-03 07:57:52,Closed,PDF reader missing
3729,17,8,Hardware,Low,2024-09-04 12:20:07,2024-09-05 11:59:33,Closed,Laptop will not power on
3730,19,4,Software,Low,2024-09-24 08:10:37,2024-09-25 16:31:37,Closed,Update failed to install
3731,37,8,Hardware,Medium,2024-09-29 09:28:09,2024-10-05 09:02:11,Closed,Laptop will not power on
3732,7,5,Accounts,High,2024-09-13 18:00:28,2024-09-16 14:24:46,Closed,Shared mailbox access
3733,36,4,Software,Low,2024-09-25 11:29:22,2024-09-29 04:21:06,Closed,Browser extension breaks portal
3734,20,1,Hardware,Low,2024-09-29 16:37:07,2024-09-29 19:02:08,Closed,Laptop will not power on
3735,4,6,Software,Medium,2024-09-26 09:18:54,2024-09-27 04:07:15,Closed,Browser extension breaks portal
3736,4,3,Hardware,Low,2024-09-28 11:52:53,2024-09-29 03:22:33,Closed,Keyboard keys unresponsive
3737,10,1,Accounts,Medium,2024-09-04 11:35:03,2024-09-04 20:59:20,Closed,Shared mailbox access
3738,30,7,Accounts,Medium,2024-09-21 08:43:53,2024-09-22 14:22:04,Closed,Terminated user offboarding
3739,12,1,Software,Low,2024-09-12 15:52:24,2024-09-14 01:45:35,Closed,Update failed to install
3740,6,7,Security,High,2024-09-01 11:06:52,2024-09-01 12:48:52,Closed,Phishing email reported
3741,21,7,Hardware,High,2024-09-01 08:09:49,2024-09-01 20:04:09,Closed,Replace failing SSD
3742,1,3,Security,High,2024-09-22 18:38:23,2024-09-22 18:54:11,Closed,USB device policy violation
3743,11,8,Accounts,Low,2024-09-21 17:41:00,2024-09-23 01:00:34,Closed,Group membership change
3744,15,3,Software,Low,2024-09-19 09:57:40,2024-09-19 20:13:39,Closed,Browser extension breaks portal
3745,38,5,Security,High,2024-09-23 17:58:41,2024-09-23 21:06:44,Closed,Firewall rule review
3746,17,7,Network,Medium,2024-09-01 07:04:16,2024-09-01 07:37:45,Closed,Slow file share access
3747,19,5,Software,Low,2024-09-26 13:26:59,2024-09-27 13:52:31,Closed,PDF reader missing
3748,12,6,Accounts,Medium,2024-09-09 09:12:47,2024-09-09 10:08:59,Closed,New hire account setup
3749,3,4,Software,High,2024-09-11 14:34:02,2024-09-11 23:05:27,Closed,License activation error
3750,26,4,Software,Medium,2024-09-08 10:50:43,2024-09-09 13:11:34,Closed,Email client stuck offline
3751,30,3,Accounts,Low,2024-09-17 18:45:35,2024-09-18 04:28:18,Closed,Terminated user offboarding
3752,26,1,Software,Medium,2024-09-13 14:20:51,2024-09-14 11:14:02,Closed,License activation error
3753,20,7,Hardware,Low,2024-09-27 11:08:26,2024-09-27 13:03:41,Closed,Laptop will not power on
3754,38,1,Software,Low,2024-09-27 11:24:27,2024-09-29 09:00:23,Closed,PDF reader missing
3755,14,8,Software,High,2024-09-07 14:21:10,2024-09-07 14:23:02,Closed,Excel crashes on open
3756,38,8,Hardware,Medium,2024-09-01 09:34:31,2024-09-01 14:06:23,Closed,Printer jams on every job
3757,21,6,Network,Low,2024-09-02 11:57:31,2024-09-03 14:21:04,Closed,Switch port down
3758,17,3,Accounts,Low,2024-09-30 15:40:52,2024-10-01 10:13:42,Closed,Terminated user offboarding
3759,22,6,Accounts,Low,2024-09-15 17:58:34,2024-09-16 09:19:14,Closed,MFA device replacement
3760,31,1,Hardware,High,2024-09-29 07:59:12,2024-09-29 09:51:27,Closed,Docking station not detected
3761,14,8,Hardware,Low,2024-09-28 12:14:38,2024-09-28 23:00:47,Closed,Replace failing SSD
3762,13,7,Hardware,High,2024-09-07 12:32:42,2024-09-08 06:46:37,Closed,Docking station not detected
3763,7,6,Accounts,Low,2024-09-07 13:28:27,2024-09-09 18:47:04,Closed,Group membership change
3764,1,5,Software,Medium,2024-09-12 08:44:04,2024-09-13 06:45:10,Closed,Excel crashes on open
3765,23,5,Software,Low,2024-09-08 07:51:41,2024-09-12 04:59:32,Closed,Excel crashes on open
3766,34,3,Accounts,Low,2024-09-22 16:23:18,2024-09-23 13:40:28,Closed,Password reset request
3767,14,2,Software,Critical,2024-09-21 15:48:14,2024-09-21 16:41:27,Closed,Browser extension breaks portal
3768,15,5,Software,Medium,2024-09-20 16:32:53,2024-09-20 17:05:04,Closed,License activation error
3769,40,8,Hardware,High,2024-09-20 09:04:55,2024-09-20 10:23:49,Closed,Printer jams on every job
3770,10,8,Network,Low,2024-09-11 08:05:12,2024-09-16 14:08:21,Closed,DNS resolution failing
3771,14,4,Hardware,Medium,2024-09-25 11:19:51,2024-09-25 18:17:50,Closed,Printer jams on every job
3772,15,2,Hardware,Critical,2024-09-15 12:21:53,2024-09-15 14:26:06,Closed,Keyboard keys unresponsive
3773,25,6,Hardware,Medium,2024-09-14 08:20:08,2024-09-15 08:15:22,Closed,Docking station not detected
3774,13,6,Accounts,Medium,2024-09-04 10:14:27,2024-09-05 03:19:52,Closed,New hire account setup
3775,13,1,Hardware,High,2024-09-07 10:08:27,2024-09-07 14:11:48,Closed,Docking station not detected
3776,7,4,Hardware,Low,2024-09-17 15:54:21,2024-09-18 11:29:43,Closed,Monitor flickers after sleep
3777,7,1,Accounts,Low,2024-09-19 15:11:09,2024-09-19 22:46:10,Closed,MFA device replacement
3778,31,4,Hardware,High,2024-09-12 10:40:46,2024-09-12 18:45:19,Closed,Keyboard keys unresponsive
3779,20,7,Hardware,High,2024-09-05 11:15:10,2024-09-05 19:12:58,Closed,Replace failing SSD
3780,11,4,Security,Critical,2024-09-14 18:35:35,2024-09-14 22:39:23,Closed,Password reset after compromise
3781,10,4,Security,Low,2024-09-04 07:04:22,2024-09-05 06:50:41,Closed,Malware quarantine review
3782,5,1,Hardware,Medium,2024-09-29 17:09:50,2024-09-30 22:10:04,Closed,Laptop will not power on
3783,36,6,Software,Critical,2024-09-09 07:18:38,2024-09-09 08:43:45,Closed,PDF reader missing
3784,29,4,Hardware,High,2024-09-27 09:10:13,2024-09-27 19:05:44,Closed,Docking station not detected
3785,9,7,Network,Medium,2024-09-05 14:44:31,2024-09-07 02:23:33,Closed,DNS resolution failing
3786,3,8,Software,Critical,2024-09-04 17:22:54,2024-09-04 21:44:37,Closed,PDF reader missing
3787,38,8,Hardware,High,2024-09-07 16:01:32,2024-09-08 01:19:13,Closed,Docking station not detected
3788,9,2,Network,Low,2024-09-24 12:22:04,2024-09-25 07:12:53,Closed,Switch port down
3789,36,8,Hardware,Medium,2024-09-15 16:07:59,2024-09-16 14:54:49,Closed,Replace failing SSD
3790,5,2,Accounts,Low,2024-09-08 13:04:41,2024-09-10 18:17:47,Closed,Terminated user offboarding
3791,26,8,Hardware,Medium,2024-09-08 11:14:21,2024-09-10 05:44:27,Closed,Keyboard keys unresponsive
3792,24,1,Network,Low,2024-09-15 18:46:57,2024-09-19 17:17:55,Closed,DNS resolution failing
3793,26,6,Software,High,2024-09-30 16:30:45,2024-09-30 17:28:06,Closed,Excel crashes on open
3794,28,1,Hardware,High,2024-09-06 11:55:47,2024-09-06 15:50:03,Closed,Replace failing SSD
3795,12,1,Network,Low,2024-09-03 09:58:21,2024-09-05 11:53:59,Closed,DNS resolution failing
3796,35,2,Software,High,2024-09-12 10:53:21,2024-09-12 12:29:10,Closed,Browser extension breaks portal
3797,11,7,Accounts,Medium,2024-09-17 15:51:33,2024-09-17 19:52:25,Closed,Shared mailbox access
3798,18,1,Hardware,High,2024-09-08 17:14:48,2024-09-08 20:48:35,Closed,Monitor flickers after sleep
3799,6,1,Network,High,2024-09-05 16:54:02,2024-09-05 22:25:42,Closed,Slow file share access
3800,8,2,Software,Medium,2024-09-18 18:59:39,2024-09-20 12:10:38,Closed,Update failed to install
3801,6,6,Accounts,Medium,2024-09-22 08:13:40,2024-09-26 07:41:57,Closed,Group membership change
3802,32,3,Software,Low,2024-09-29 15:26:51,2024-10-08 02:35:56,Closed,License activation error
3803,14,6,Accounts,Low,2024-09-07 12:00:34,2024-09-08 01:51:36,Closed,MFA device replacement
3804,35,3,Software,Medium,2024-09-29 10:40:25,2024-09-30 02:34:53,Closed,License activation error
3805,5,5,Network,Medium,2024-09-05 08:06:33,2024-09-06 09:57:01,Closed,Wi-Fi drops in back office
3806,40,6,Software,High,2024-09-30 07:41:52,2024-09-30 19:07:01,Closed,Email client stuck offline
3807,29,4,Software,Medium,2024-09-24 11:16:49,2024-09-26 15:00:03,Closed,Email client stuck offline
3808,21,5,Hardware,High,2024-09-13 18:50:10,2024-09-13 19:13:54,Closed,Laptop will not power on
3809,13,7,Software,Medium,2024-09-20 12:45:15,2024-09-20 19:41:58,Closed,PDF reader missing
3810,28,5,Network,Low,2024-09-24 17:52:21,2024-09-26 13:10:42,Closed,VPN will not connect
3811,3,8,Security,Low,2024-09-12 16:15:23,2024-09-15 12:58:48,Closed,Suspicious login alert
3812,17,7,Hardware,Medium,2024-09-26 17:12:17,2024-09-27 18:37:00,Closed,Replace failing SSD
3813,25,7,Accounts,Low,2024-09-29 11:14:53,2024-10-04 17:33:37,Closed,Terminated user offboarding
3814,2,2,Network,Medium,2024-09-22 12:32:31,2024-09-22 14:23:37,Closed,Guest network open to staff VLAN
3815,40,6,Hardware,High,2024-09-01 17:38:51,2024-09-02 06:27:12,Closed,Docking station not detected
3816,28,7,Network,Low,2024-09-02 07:59:04,2024-09-03 16:31:15,Closed,Slow file share access
3817,19,6,Software,Low,2024-09-13 18:07:35,2024-09-16 00:16:47,Closed,PDF reader missing
3818,36,7,Hardware,High,2024-09-27 10:08:10,2024-09-27 13:30:37,Closed,Laptop will not power on
3819,31,4,Software,High,2024-09-15 15:59:30,2024-09-15 17:40:13,Closed,Excel crashes on open
3820,24,7,Accounts,High,2024-09-09 12:42:53,2024-09-10 03:18:38,Closed,MFA device replacement
3821,23,2,Accounts,Medium,2024-09-28 16:55:42,2024-10-01 21:11:11,Closed,Password reset request
3822,4,5,Network,Medium,2024-09-27 09:46:46,2024-09-28 01:01:36,Closed,DNS resolution failing
3823,17,1,Security,Low,2024-09-26 10:25:20,2024-09-27 13:52:02,Closed,USB device policy violation
3824,37,5,Hardware,Low,2024-09-18 16:30:55,2024-09-19 03:19:33,Closed,Keyboard keys unresponsive
3825,30,6,Network,Medium,2024-09-08 16:13:52,2024-09-11 13:07:47,Closed,VPN will not connect
3826,36,6,Accounts,Critical,2024-09-11 11:58:28,2024-09-11 17:02:56,Closed,New hire account setup
3827,32,5,Network,Medium,2024-09-15 08:19:06,2024-09-15 11:12:35,Closed,VPN will not connect
3828,12,8,Software,Medium,2024-09-14 18:58:05,2024-09-16 01:14:15,Closed,Excel crashes on open
3829,29,5,Software,High,2024-09-06 15:20:34,2024-09-07 15:05:34,Closed,Excel crashes on open
3830,21,7,Accounts,Low,2024-09-13 11:14:09,2024-09-13 19:14:45,Closed,Terminated user offboarding
3831,24,1,Software,Low,2024-09-17 18:29:03,2024-09-17 20:00:44,Closed,Update failed to install
3832,35,3,Network,High,2024-09-06 13:14:55,2024-09-07 06:01:41,Closed,VPN will not connect
3833,13,1,Hardware,Medium,2024-09-24 07:04:39,2024-09-25 03:28:14,Closed,Monitor flickers after sleep
3834,17,1,Hardware,Low,2024-09-10 16:55:31,2024-09-11 08:21:06,Closed,Laptop will not power on
3835,27,8,Network,Medium,2024-09-05 13:14:13,2024-09-07 06:36:33,Closed,Wi-Fi drops in back office
3836,14,5,Accounts,Medium,2024-09-24 13:19:44,2024-09-25 23:12:46,Closed,MFA device replacement
3837,24,4,Network,Medium,2024-09-28 17:15:46,2024-09-30 20:44:08,Closed,Wi-Fi drops in back office
3838,8,2,Hardware,Medium,2024-09-09 17:38:52,2024-09-09 23:36:42,Closed,Printer jams on every job
3839,16,8,Security,High,2024-09-24 07:05:56,2024-09-24 07:07:58,Closed,Phishing email reported
3840,16,1,Hardware,High,2024-09-14 07:06:35,2024-09-14 11:28:51,Closed,Printer jams on every job
3841,21,1,Software,Low,2024-09-10 16:41:09,2024-09-13 23:21:10,Closed,Browser extension breaks portal
3842,32,8,Network,Low,2024-09-26 15:23:24,2024-09-27 12:03:01,Closed,Wi-Fi drops in back office
3843,33,4,Accounts,Medium,2024-09-12 11:01:18,2024-09-14 16:48:57,Closed,Terminated user offboarding
3844,3,7,Hardware,Medium,2024-09-21 18:25:50,2024-09-25 19:18:42,Closed,Docking station not detected
3845,38,1,Accounts,Medium,2024-09-11 08:01:01,2024-09-12 03:02:39,Closed,Terminated user offboarding
3846,6,5,Network,Medium,2024-09-01 12:21:23,2024-09-02 19:35:54,Closed,DNS resolution failing
3847,13,6,Hardware,High,2024-09-25 12:17:06,2024-09-26 00:56:26,Closed,Printer jams on every job
3848,27,2,Security,Medium,2024-09-17 10:10:43,2024-09-19 21:58:38,Closed,Password reset after compromise
3849,21,3,Hardware,Medium,2024-09-28 10:00:05,2024-09-28 20:53:13,Closed,Docking station not detected
3850,1,2,Software,Low,2024-09-20 14:00:32,2024-09-20 15:45:49,Closed,Browser extension breaks portal
3851,23,6,Hardware,Medium,2024-09-26 07:36:23,2024-09-27 09:08:00,Closed,Keyboard keys unresponsive
3852,17,7,Network,Critical,2024-09-30 13:12:21,2024-09-30 16:01:32,Closed,Slow file share access
3853,31,8,Network,Medium,2024-09-05 10:47:52,2024-09-06 12:46:49,Closed,Guest network open to staff VLAN
3854,28,2,Accounts,Low,2024-09-13 11:41:43,2024-09-25 21:55:24,Closed,New hire account setup
3855,32,4,Hardware,High,2024-09-08 18:24:03,2024-09-10 11:14:01,Closed,Docking station not detected
3856,32,3,Hardware,High,2024-09-13 15:13:55,2024-09-13 19:26:31,Closed,Keyboard keys unresponsive
3857,34,4,Network,Low,2024-09-13 14:51:56,2024-09-14 09:18:04,Closed,Slow file share access
3858,40,1,Software,Low,2024-09-18 10:29:28,2024-09-18 22:02:57,Closed,PDF reader missing
3859,38,2,Hardware,Medium,2024-09-14 12:00:45,2024-09-14 15:21:59,Closed,Monitor flickers after sleep
3860,28,8,Software,Low,2024-09-21 13:44:13,2024-09-22 21:38:21,Closed,License activation error
3861,10,4,Hardware,Medium,2024-09-11 12:09:23,2024-09-11 17:36:45,Closed,Docking station not detected
3862,29,8,Software,Low,2024-09-06 14:44:11,2024-09-07 10:15:54,Closed,PDF reader missing
3863,22,6,Software,Medium,2024-09-27 09:20:12,2024-09-27 18:53:50,Closed,Excel crashes on open
3864,23,7,Hardware,Medium,2024-09-03 13:36:19,2024-09-05 10:43:47,Closed,Replace failing SSD
3865,22,5,Software,High,2024-09-05 15:23:18,2024-09-06 16:40:28,Closed,Update failed to install
3866,17,8,Security,Low,2024-09-01 12:13:15,2024-09-02 10:11:01,Closed,Firewall rule review
3867,13,5,Hardware,Medium,2024-09-06 13:06:12,2024-09-07 02:39:03,Closed,Monitor flickers after sleep
3868,36,6,Software,Medium,2024-09-21 17:37:42,2024-09-22 05:50:12,Closed,Excel crashes on open
3869,13,1,Software,Medium,2024-09-10 11:10:55,2024-09-11 17:45:22,Closed,Email client stuck offline
3870,13,1,Accounts,High,2024-09-17 12:02:34,2024-09-17 22:16:57,Closed,New hire account setup
3871,32,7,Software,Critical,2024-09-24 17:37:22,2024-09-24 20:30:14,Closed,Email client stuck offline
3872,19,2,Network,High,2024-09-15 11:37:26,2024-09-15 12:50:07,Closed,Wi-Fi drops in back office
3873,5,7,Hardware,Low,2024-09-24 13:18:24,2024-09-28 21:57:57,Closed,Printer jams on every job
3874,13,5,Security,Low,2024-09-12 10:23:58,2024-09-20 04:25:26,Closed,Phishing email reported
3875,30,6,Hardware,High,2024-09-30 16:59:43,2024-10-01 16:51:09,Closed,Replace failing SSD
3876,37,7,Software,Low,2024-09-05 07:07:46,2024-09-06 01:44:28,Closed,License activation error
3877,31,6,Software,Low,2024-09-18 17:55:58,2024-09-21 18:01:57,Closed,PDF reader missing
3878,1,6,Network,Medium,2024-09-03 18:07:24,2024-09-06 08:06:50,Closed,DNS resolution failing
3879,10,6,Software,Medium,2024-09-30 07:13:57,2024-10-01 06:41:21,Closed,Excel crashes on open
